doc_id,grid_acc,grid_ade,grid_fde,grid_transition_acc,token_f1
223,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
224,0.125,0.4535978965571948,0.33333333333333337,0.0,0.25
225,0.125,0.4535978965571948,0.33333333333333337,0.0,0.25
226,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
227,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
228,0.0,0.529782360088286,0.33333333333333337,0.0,0.25
229,0.125,0.47085679498940713,0.0,0.0,0.125
230,0.125,0.9672168098165178,1.4142135623730951,0.0,0.18181818181818182
231,0.125,0.34344336196330355,0.33333333333333337,0.0,0.125
232,0.25,0.4119312298905281,0.0,0.0,0.25
233,0.125,0.37768729592691586,0.33333333333333337,0.0,0.25
234,0.125,0.47085679498940713,0.0,0.0,0.125
